id,data_abertura,canal,parceiro,uf,linha,modelo,serie,lote,descricao_cliente,codigo_sintoma,prioridade_declarada,status,data_fechamento,sla_horas,custo_peca_brl,id_origem
OC-2026-001186,2026-07-28,Planilha Parceiro,Tecnoar Servicos Eireli,RJ,Ar-Condicionado,ACDUAL9K,ACDU687135,L2606A,nao resfria mais,NAO_RESFRIA,Baixa,Fechada,2026-08-08,240,308.9,
OC-2026-000476,30/03/2026,Planilha Parceiro,Sul Service Eletrodomesticos,RS,Maquina de Lavar,WD11WV,WD11556114,,vazando agua embaixo do aparelho,NAO_LIGA,Alta,Fechado,06/04/2026,72,911.53,
OC-2026-001520,2026-03-12,Formulario,OFICINA DIGITAL CAMPINAS ME,SP,Maquina de Lavar,WM-T13BW,WMT1379290,L2612B,aparece codigo de erro no visor e para tudo,ERRO_DISPLAY,,Fechado,29-03-2026 15:19,72,190.4,
OC-2026-001046,2026-05-16,E-mail,Central Reparos Bandeirantes,SP,TV,oled55c4,OLED459121,L2603A,tela preta mas o som funciona,TELA_ESCURA,Baixa,EM ATENDIMENTO,,240,,
OC-2026-000528,2026-03-01,E-mail,Eletro Nordeste Assistencia,PE,TV,OLED55C4,OLED439272,L2601B,Audio ausente pelos alto-falantes internos. Saida optica funciona.,SEM_AUDIO,Media,Em atendimento,,120,,
OC-2026-000809,2026-05-08,Formulario,Atlas Manutencao,GO,Ar-Condicionado,AC-S12TQ,ACS1758137,L2603A,condensadora fazendo muito barulho,,Baixa,fechada,2026-06-02 16:11,240,485.84,
OC-2026-000459,22/07/2026,formulario,ATLAS MANUT EQUIP,GO,Maquina de Lavar,WD-11WV,WD11774873,L2604A,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,,Media,Fechada,2026-08-06,120,951.85,
OC-2026-001650,2026-06-20,FORM,Eletro Servicos Andrade ME,SP,Geladeira,GT39SSP,GT39788424,L2603B,"barulho estranho no compressor, parece que trava",,Media,fechada,09-07-2026 16:15,120,245.2,
OC-2026-000102,2026-04-03,planilha_parceiro,Eletro Servicos Andrade ME,SP,Geladeira,GT-39SSP,GT39551136,L2612C,"Ruido intermitente na parte traseira, cliente relata que piorou nas ultimas semanas.",RUIDO_COMPRESSOR,Media,Fechada,16/04/2026,120,629.98,
OC-2026-001110,2026-04-24,Formulario,MegaTec Reparos,BA,Monitor,27UP550,27UP648386,L2601A,nao liga de jeito nenhum,NAO_LIGA,Baixa,AGUARDANDO PECA,,240,483.96,
OC-2026-001762,2026-07-27,formulario,Prisma Assistencia Tecnica,PR,Ar-Condicionado,ACDUAL9K,ACDU580022,L2605A,"controle nao funciona mais, ja troquei a pilha",,Baixa,ABERTA,,240,,
OC-2026-001772,2026-04-26,E-mail,TECNOAR,RJ,Ar-Condicionado,AC-S12TQ,ACS1981737,L2601A,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,,aguardando_peca,,72,109.83,
OC-2026-000523,22/07/2026,email,Refrigeracao Vale Verde,MG,Maquina de Lavar,WMT13BW,WMT1717335,L2606B,Cliente relata poca de agua no chao apos o uso.,,Baixa,FECHADA,2026-08-04,240,781.56,
OC-2026-001082,07/05/2026,E-mail,Eletro Servicos Andrade ME,SP,Geladeira,GC-L257FLQ,GCL2961838,L2601A,"Porta desalinhada, borracha de vedacao solta em um dos cantos.",,Media,FECHADA,2026-05-24,120,273.69,
OC-2026-001169,2026-08-16,planilha_parceiro,Assistencia Tecnica Silva Ltda,SP,Geladeira,GT-39SSP,GT39156340,L2605C,"porta nao fecha direito, fica uma fresta",PORTA_DESALINHADA,Baixa,Fechada,23/08/2026,240,94.34,
OC-2026-000204,2026-06-03,planilha_parceiro,Eletro Servicos Andrade,SP,Geladeira,GC-L257FLQ,GCL2470274,L2602B,Gabinete quente. Cliente ja verificou vedacao da porta.,TEMP_ALTA_GABINETE,Media,Fechada,2026-06-20,120,504.3,
OC-2026-000461,2026-04-28,FORM,Prisma Assistencia Tecnica,PR,TV,UQ7550PSF,UQ75355154,,aparece codigo de erro no visor e para tudo,,,em_atendimento,,240,,
OC-2026-001593,12/03/2026,E-mail,Central Reparos Band.,SP,Ar-Condicionado,AC S12TQ,ACS1124550,L2612C,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Media,Fechada,2026-04-04 19:39,120,52.27,
OC-2026-001463,2026-05-31,E-mail,Eletro Nordeste Assistencia,PE,TV,OLED-55C4,OLED645026,L2603C,risco na tela do lado esquerdo,,,ABERTA,,120,,
OC-2026-001398,2026-07-25,formulario,Norte Eletro Servicos,CE,Maquina de Lavar,WD-11WV,WD11593075,L2606A,Cliente relata poca de agua no chao apos o uso.,VAZAMENTO_AGUA,Media,FECHADA,19/08/2026,120,215.07,
OC-2026-001006,2026-03-25 14:24,Formulario,Norte Eletro Servicos,CE,Monitor,34WP65C,34WP479236,L2601C,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",,Baixa,fechada,2026-04-16 11:07,240,655.23,
OC-2026-001904,2026-07-15,Formulario,ELETRO NORDESTE ASSIST LTDA,PE,Maquina de Lavar,WMF60BW,WMF6276550,,vazando agua embaixo desde o dia da instalacao,VAZAMENTO_AGUA,Media,Fechada,09-08-2026 07:52,120,118.89,
OC-2026-000147,2026-05-03,E-mail,Eletro Servicos Andrade,SP,TV,UQ-7550PSF,UQ75980714,L2604B,apareceu umas linhas verticais na tela,,Alta,fechada,2026-05-05,72,893.71,
OC-2026-001542,2026-07-26,planilha_parceiro,assistencia tecnica silva,SP,Geladeira,GCL257FLQ,GCL2268585,L2604A,"Porta desalinhada, borracha de vedacao solta em um dos cantos.",PORTA_DESALINHADA,Media,fechada,2026-08-22,120,144.51,
OC-2026-001281,18/03/2026,Formulario,Norte Eletro,CE,Geladeira,GT39SSP,GT39177342,L2601C,"nao ta gelando direito desde semana passada, ja regulei o termostato e nao adiantou",NAO_GELA,,Fechada,20-03-2026 18:54,240,833.25,
OC-2026-000746,03/05/2026,E-mail,NORTE ELETRO SERVICOS LTDA,CE,Geladeira,GCL257FLQ,GCL2683298,,"Porta desalinhada, borracha de vedacao solta em um dos cantos.",PORTA_DESALINHADA,Critica,Fechado,2026-05-20,72,125.8,
OC-2026-000653,07/03/2026,E-mail,Refrig Vale Verde,MG,Geladeira,GCB247SLUV,GCB2923301,L2612C,"barulho estranho no compressor, parece que trava",RUIDO_COMPRESSOR,Critica,fechada,2026-03-17,72,1312.24,
OC-2026-001540,2026-06-13,Formulario,Assistencia Tecnica Silva Ltda,SP,Ar-Condicionado,AC DUAL 9K,ACDU387315,L2605B,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,,Alta,Aberta,,72,,
OC-2026-000968,22-06-2026 08:18,Planilha Parceiro,Eletro Nordeste Assistencia,PE,TV,NANO-75SQA,NANO683588,L2603B,Sem imagem. Audio presente. Cliente ja testou outra fonte de video.,,,Fechada,2026-07-06,120,707.59,
OC-2026-000074,2026-06-09,email,OFICINA DIGITAL CAMPINAS ME,SP,Maquina de Lavar,WD-11WV,WD11931910,L2602C,nao liga de jeito nenhum,,Baixa,ABERTA,,240,,
OC-2026-001218,,E-mail,Atlas Manutencao de Equipamentos,GO,Monitor,34WP65C,34WP643586,L2606A,a tela fica piscando o tempo todo,,Baixa,FECHADA,2026-08-13,240,958.59,
OC-2026-000460,28-07-2026 19:07,E-mail,ELETRO NORDESTE ASSIST LTDA,PE,Monitor,34WP65C,34WP109514,L2604A,,NAO_LIGA,Media,Aguardando peca,,120,338.05,
OC-2026-001415,2026-05-06,Planilha Parceiro,Tecnoar Servicos Eireli,RJ,Ar-Condicionado,ACS12TQ,ACS1660553,L2601C,"nao gela o ambiente, so joga ar quente",NAO_RESFRIA,Baixa,Aberta,,240,,
OC-2026-001964,20-05-2026 07:29,E-mail,Refrigeracao Vale Verde,MG,TV,NANO-75SQA,NANO127122,L2602B,tela preta mas o som funciona,NAO_LIGA,Critica,REABERTA,,72,786.45,OC-2026-000030
OC-2026-001874,2026-08-08,planilha_parceiro,Sul Service Eletrodomesticos,RS,Geladeira,GC B247SLUV,GCB2576588,L2607A,"novinha e ja parou de gelar, ta com uns 3 meses so",NAO_GELA,Critica,Aberta,,72,837.46,
OC-2026-002016,2026-07-10,FORM,Eletro Nordeste,PE,Maquina de Lavar,WM-F60BW,WMF6140260,L2605A,"instalacao feita as pressas, mangueira nao encaixou e vaza toda vez que enche",,Media,ABERTA,,120,76.87,
OC-2026-001680,22/05/2026,Formulario,Atlas Manutencao,GO,TV,oled55c4,OLED795160,L2602A,risco na tela do lado esquerdo,LINHAS_TELA,Alta,Fechado,2026-05-26,72,1796.84,
OC-2026-001572,2026-05-01,Planilha Parceiro,SUL SERVICE ELETRO,RS,Maquina de Lavar,WMT13BW,WMT1927565,L2603C,"nao centrifuga, roupa sai encharcada",,Alta,Fechada,2026-05-24,72,300.09,
OC-2026-000279,18/05/2026,E-mail,Oficina Digital,SP,Geladeira,GC-L257FLQ,GCL2409383,L2603A,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Media,Fechada,2026-05-20,120,834.95,
OC-2026-000948,2026-04-28,Planilha Parceiro,ELETRO NORDESTE ASSIST LTDA,PE,Maquina de Lavar,WD11WV,WD11154315,,Cliente relata poca de agua no chao apos o uso.,VAZAMENTO_AGUA,Baixa,Fechada,2026-05-21,240,308.83,
OC-2026-000271,2026-03-09,Formulario,SUL SERVICE ELETRO,RS,Ar-Condicionado,AC DUAL 9K,ACDU116855,L2612B,,,,em_atendimento,,120,,
OC-2026-001766,14/06/2026,formulario,Oficina Digital,SP,Ar-Condicionado,ACD18MQ,ACD1966552,L2603B,nao liga de jeito nenhum,,,FECHADA,2026-06-26,240,920.43,
OC-2026-000116,2026-04-14,Planilha Parceiro,Atlas Manutencao,GO,Ar-Condicionado,ACD18MQ,ACD1813105,L2602B,nao liga de jeito nenhum,NAO_LIGA,Media,Fechada,2026-05-08 07:17,120,230.55,
OC-2026-000835,29-08-2026 15:50,Formulario,Atlas Manutencao,GO,Maquina de Lavar,wd-11wv,WD11669884,L2605A,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",,Critica,aberta,,72,,
OC-2026-001422,2026-04-17,Planilha Parceiro,Assistencia Tecnica Silva Ltda,SP,Maquina de Lavar,WM-F60BW,WMF6235743,L2603A,Maquina completa o ciclo mas nao centrifuga.,NAO_CENTRIFUGA,Baixa,Fechada,2026-04-20,240,530.15,
OC-2026-001587,2026-06-18,Formulario,Refrig Vale Verde,MG,Maquina de Lavar,wd-11wv,WD11485898,L2603A,ta pingando agua na parte de tras,VAZAMENTO_AGUA,Media,fechada,20/06/2026,120,249.62,
OC-2026-001894,2026-08-14 14:47,planilha_parceiro,Assist Tec Silva,SP,Geladeira,GCB247SLUV,GCB2355689,L2606B,Cliente relata que apos cerca de dois meses de uso o gabinete parou de refrigerar. Placa de controle suspeita.,,Alta,FECHADA,2026-08-23,72,999.4,
OC-2026-000118,2026-05-07,email,assistencia tecnica silva,SP,Maquina de Lavar,WM-T13BW,WMT1870676,L2603C,"morreu do nada, nao acende nem a luzinha",,,Fechada,2026-05-19,240,664.11,
OC-2026-001689,2026-03-21,E-mail,ELETRO SERV ANDRADE,SP,TV,NANO75SQA,NANO722126,,tela apagada,TELA_ESCURA,Baixa,Fechado,2026-04-15 07:24,240,746.08,
OC-2026-001829,21/06/2026,email,REFRIGERACAO VALE VERDE LTDA,MG,Geladeira,GC-B247SLUV,GCB2122886,L2605A,Equipamento com aproximadamente 70 dias de uso apresentou perda total de refrigeracao. Compressor em ciclo curto.,NAO_GELA,Alta,aguardando_peca,,72,760.83,
OC-2026-001868,09/08/2026,Formulario,A.T. SILVA LTDA,SP,Geladeira,GCB247SLUV,GCB2497162,L2606C,"novinha e ja parou de gelar, ta com uns 3 meses so",NAO_GELA,Media,Fechado,13/08/2026,120,1122.93,
OC-2026-001505,05/07/2026,Formulario,MEGATEC,BA,Maquina de Lavar,WMT13BW,WMT1704217,L2604C,"nao escoa a agua, fica cheia",NAO_DRENA,Alta,ABERTA,,72,,
OC-2026-001029,2026-06-18,Planilha Parceiro,ATLAS MANUT EQUIP,GO,Ar-Condicionado,ACD18MQ,ACD1289397,L2605C,Equipamento liga mas nao resfria. Cliente relata que ja limpou os filtros.,NAO_RESFRIA,Alta,aguardando_peca,,72,611.12,
OC-2026-001989,,E-mail,TECNOAR,RJ,Geladeira,GC-L257FLQ,GCL2884805,,"A parte de baixo nao gela mais, o freezer ainda funciona normal.",,Media,reaberta,,120,,OC-2026-000226
OC-2026-001690,2026-04-08,Formulario,CENTRAL REPAROS BANDEIRANTES SA,SP,Maquina de Lavar,WM-T13BW,WMT1298392,,"nao centrifuga, roupa sai encharcada",NAO_CENTRIFUGA,Baixa,fechada,2026-04-14,240,202.98,
OC-2026-001830,2026-06-25 18:47,formulario,MegaTec Reparos Ltda,BA,Geladeira,GCB247SLUV,GCB2642166,L2605B,"geladeira nova parou de funcionar, o motor fica ligando e desligando toda hora e nao gela",RUIDO_COMPRESSOR,Alta,ABERTA,,72,1296.29,
OC-2026-001548,2026-07-09,FORM,Atlas Manutencao de Equipamentos,GO,Geladeira,GT39SSP,GT39354620,L2604A,"geladeira parou de gelar, so o congelador ta gelando um pouco",NAO_GELA,Baixa,aguardando_peca,,240,868.65,
OC-2026-001528,16/04/2026,Formulario,Tecnoar Servicos Eireli,RJ,Monitor,24MP400,24MP795304,,nao liga de jeito nenhum,NAO_LIGA,Alta,Fechado,2026-04-22,72,327.17,
OC-2026-000247,11-03-2026 11:32,E-mail,SUL SERVICE ELETRO,RS,Maquina de Lavar,WM F60BW,WMF6630835,,agua fica parada no tambor,NAO_DRENA,Baixa,ABERTA,,240,,
OC-2026-001943,03/06/2026,Formulario,Norte Eletro Servicos,CE,Ar-Condicionado,ACS12TQ,ACS1720298,L2602A,"nao gela o ambiente, so joga ar quente",,Media,REABERTA,,120,524.91,OC-2026-000073
OC-2026-000034,2026-05-23,Formulario,CENTRAL REPAROS BANDEIRANTES SA,SP,Maquina de Lavar,WD11WV,WD11249628,,erro no painel,NAO_CENTRIFUGA,Media,Fechado,25/05/2026,120,332.38,
OC-2026-000848,2026-07-25 12:36,email,OFICINA DIGITAL CAMPINAS ME,SP,Maquina de Lavar,WMT13BW,WMT1335986,L2606A,nao liga de jeito nenhum,,Media,Fechada,2026-08-08,120,327.38,
OC-2026-000270,2026-04-26,E-mail,Sul Service,RS,Geladeira,GC-L257,GCL2798987,L2603A,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Baixa,Fechada,2026-05-22,240,437.32,
OC-2026-001177,2026-05-09 14:37,formulario,Central Reparos Bandeirantes,SP,Ar-Condicionado,AC-D18MQ,ACD1206623,L2602A,"controle nao funciona mais, ja troquei a pilha",,Media,fechada,2026-05-12,120,438.19,
OC-2026-000431,2026-04-09,E-mail,Norte Eletro Servicos,CE,Maquina de Lavar,WD11WV,WD11769098,L2612B,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",,Baixa,Fechado,2026-04-23 11:16,240,525.52,
OC-2026-001783,2026-03-24,Formulario,Sul Service Eletrodomesticos,RS,TV,oled55c4,OLED562414,,"controle nao funciona mais, ja troquei a pilha",,Media,fechada,2026-04-09,120,878.68,
OC-2026-001713,2026-07-02,E-mail,Prisma Assistencia Tecnica,PR,Geladeira,GT-39SSP,GT39726035,L2603B,"A parte de baixo nao gela mais, o freezer ainda funciona normal.",,Baixa,aguardando_peca,,240,293.51,
OC-2026-001118,2026-04-22,FORM,Assist Tec Silva,SP,Ar-Condicionado,ACDUAL9K,ACDU650525,,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Media,em_atendimento,,120,,
OC-2026-000159,2026-05-02,E-mail,ATLAS MANUT EQUIP,GO,Geladeira,GT-39SSP,GT39897971,L2602B,"porta nao fecha direito, fica uma fresta",NAO_GELA,Alta,fechada,09/05/2026,72,432.4,
OC-2026-000884,2026-08-04,Planilha Parceiro,Eletro Servicos Andrade,SP,TV,oled55c4,OLED546094,L2604B,,,Baixa,Fechado,25/08/2026,240,468.14,
OC-2026-001862,2026-08-18,Formulario,MegaTec Reparos,BA,Geladeira,GC-B247SLUV,GCB2210339,L2607A,"comprou faz uns 2 meses e parou de gelar, o compressor liga e desliga direto",NAO_GELA,Critica,EM ATENDIMENTO,,72,929.76,
OC-2026-000740,2026-03-12 16:24,FORM,OFICINA DIGITAL CAMPINAS ME,SP,TV,UQ-7550PSF,UQ75653976,L2601A,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Alta,fechada,04/04/2026,72,51.52,
OC-2026-000819,2026-06-30,Planilha Parceiro,Sul Service,RS,Geladeira,GT39SSP,GT39405740,L2605C,"Porta desalinhada, borracha de vedacao solta em um dos cantos.",PORTA_DESALINHADA,Baixa,EM ATENDIMENTO,,240,,
OC-2026-001316,2026-08-13,Formulario,Oficina Digital Campinas,SP,Ar-Condicionado,AC-DUAL9K,ACDU635154,L2604B,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,,Baixa,Fechada,14/08/2026,240,469.94,
OC-2026-000594,2026-08-10 13:25,E-mail,SUL SERVICE ELETRO,RS,Ar-Condicionado,AC DUAL 9K,ACDU235851,L2605C,"nao gela o ambiente, so joga ar quente",,Alta,Fechado,20/08/2026,72,204.42,
OC-2026-000163,08-03-2026 09:23,planilha_parceiro,NORTE ELETRO SERVICOS LTDA,CE,Ar-Condicionado,ACDUAL9K,ACDU644243,L2611A,condensadora fazendo muito barulho,RUIDO_UNIDADE_EXTERNA,Media,Fechada,11/03/2026,120,577.02,
OC-2026-000377,2026-04-23,Formulario,A.T. SILVA LTDA,SP,Ar-Condicionado,AC-DUAL9K,ACDU492305,L2602C,Equipamento liga mas nao resfria. Cliente relata que ja limpou os filtros.,NAO_RESFRIA,,EM ATENDIMENTO,,72,,
OC-2026-000491,2026-03-27,Formulario,Assist Tec Silva,SP,Geladeira,GT-39SSP,GT39935445,,nao gela nada,NAO_GELA,Media,Fechado,11/04/2026,120,400.21,
OC-2026-002008,2026-03-16,planilha_parceiro,Assistencia Tecnica Silva Ltda,SP,Monitor,27-UP550,27UP416056,L2602B,apareceu umas linhas verticais na tela,,Critica,ABERTA,,72,974.62,
OC-2026-001148,23/07/2026,email,Central Reparos Band.,SP,Geladeira,gc-b247sluv,GCB2208020,L2606B,vazando agua embaixo do aparelho,,Alta,Fechada,2026-08-03,72,259.82,
OC-2026-000093,2026-03-30,FORM,MEGATEC,BA,Maquina de Lavar,WD-11WV,WD11581799,L2601A,para na centrifugacao e apita,VAZAMENTO_AGUA,Alta,Fechado,2026-04-11,72,284.79,
OC-2026-001655,2026-06-06,email,Oficina Digital Campinas,SP,Geladeira,GC-L257FLQ,GCL2813505,L2604A,faz um barulho alto de tempos em tempos,RUIDO_COMPRESSOR,Baixa,Fechada,2026-06-12,240,908.98,
OC-2026-002027,27-05-2026 07:48,FORM,Oficina Digital Campinas,SP,Geladeira,GT-39SSP,GT39183178,L2602C,"morreu do nada, nao acende nem a luzinha",NAO_GELA,Media,ABERTA,,120,,
OC-2026-001117,2026-03-31,E-mail,Atlas Manutencao de Equipamentos,GO,Geladeira,GC-L257,GCL2241666,L2601A,esquentou tudo dentro,TEMP_ALTA_GABINETE,Critica,FECHADA,2026-04-24,72,1169.12,
OC-2026-000348,2026-04-21,Formulario,Oficina Digital,SP,TV,NANO-75SQA,NANO455225,,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,,Media,fechada,2026-05-13,120,563.41,
OC-2026-000008,2026-03-13 09:53,Planilha Parceiro,Tecnoar Servicos Eireli,RJ,TV,OLED55C4,OLED189453,L2611B,apareceu umas linhas verticais na tela,LINHAS_TELA,Alta,Fechado,2026-03-26,72,1093.08,
OC-2026-000018,2026-03-13,Formulario,Atlas Manutencao de Equipamentos,GO,TV,UQ-7550PSF,UQ75891737,L2611A,sem som nenhum,SEM_AUDIO,Baixa,FECHADA,2026-03-28,240,432.51,
OC-2026-001679,2026-03-25 10:30,E-mail,ELETRO SERV ANDRADE,SP,Ar-Condicionado,ACD18MQ,ACD1824421,L2601C,"morreu do nada, nao acende nem a luzinha",VAZAMENTO_GAS,Critica,Fechado,2026-04-16,72,733.65,
OC-2026-000213,2026-08-09,Formulario,Eletro Servicos Andrade,SP,Maquina de Lavar,WD-11WV,WD11319671,L2607C,"nao centrifuga, roupa sai encharcada",,Media,Fechada,2026-09-06,120,525.4,
OC-2026-000752,06/04/2026,formulario,Prisma Assistencia Tecnica,PR,Geladeira,GCL257FLQ,GCL2513197,,vazando agua embaixo do aparelho,VAZAMENTO_AGUA,Baixa,em_atendimento,,240,,
OC-2026-000891,18/08/2026,E-mail,Refrig Vale Verde,MG,Monitor,24MP400,24MP323699,L2605B,aparece sem sinal na tela mesmo com o cabo ligado,SEM_SINAL,Baixa,fechada,2026-08-27,240,90.42,
OC-2026-001627,2026-06-25 16:27,Formulario,MegaTec Reparos,BA,Maquina de Lavar,WMT13BW,WMT1293335,L2602A,"morreu do nada, nao acende nem a luzinha",NAO_LIGA,Media,aguardando_peca,,120,719.24,
OC-2026-000123,2026-07-09,planilha_parceiro,Prisma Assist Tecnica,PR,Maquina de Lavar,WD11WV,WD11251288,L2606A,agua fica parada no tambor,NAO_DRENA,Media,Fechado,2026-08-05,120,329.89,
OC-2026-000753,2026-03-26,email,Assistencia Tecnica Silva Ltda,SP,Geladeira,GC-L257FLQ,GCL2280726,L2602A,"Ruido intermitente na parte traseira, cliente relata que piorou nas ultimas semanas.",RUIDO_COMPRESSOR,Baixa,Em atendimento,,240,,
OC-2026-000805,22/06/2026,Formulario,MegaTec Reparos,BA,Geladeira,GC-L257FLQ,GCL2556406,L2604C,"vazamento constante, cliente teve que colocar pano embaixo",,Media,aberta,,120,,
OC-2026-001284,04/03/2026,Formulario,OFICINA DIGITAL CAMPINAS ME,SP,Monitor,24MP400,24MP813804,L2611B,Cintilacao visivel principalmente em fundo claro.,TELA_ESCURA,Alta,Aguardando peca,,72,770.75,
OC-2026-000762,20-08-2026 17:21,email,Eletro Nordeste,PE,TV,oled55c4,OLED523955,,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",,Media,Fechada,06-09-2026 10:14,120,364.07,
OC-2026-001269,2026-07-12,Planilha Parceiro,Oficina Digital Campinas,SP,Geladeira,GC-L257,GCL2581215,L2606B,nao gela nada,,Media,Fechada,11-07-2026 12:29,120,932.86,
OC-2026-001408,2026-07-21 13:32,Formulario,ELETRO SERV ANDRADE,SP,Ar-Condicionado,ACS12TQ,ACS1916092,L2604A,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,,Critica,EM ATENDIMENTO,,72,,
OC-2026-000739,2026-05-09,email,Prisma Assist Tecnica,PR,TV,UQ7550PSF,UQ75325559,,nao liga de jeito nenhum,NAO_LIGA,,Fechado,2026-05-30,120,802.19,
OC-2026-001682,2026-08-25,Formulario,Refrig Vale Verde,MG,Maquina de Lavar,WD11WV,WD11922436,,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Alta,Em atendimento,,72,,
OC-2026-001401,2026-06-21,E-mail,MEGATEC,BA,Geladeira,GT-39SSP,GT39290347,L2604B,"A parte de baixo nao gela mais, o freezer ainda funciona normal.",NAO_GELA,Media,Aberta,,120,,
OC-2026-000776,2026-04-08,Formulario,Refrigeracao Vale Verde,MG,TV,UQ7550PSF,UQ75163930,L2601B,nao liga de jeito nenhum,NAO_LIGA,Baixa,fechada,2026-04-15,240,257.83,
OC-2026-000040,2026-05-19,E-mail,Assistencia Tecnica Silva Ltda,SP,Ar-Condicionado,AC-DUAL9K,ACDU861203,L2603B,"Unidade externa com ruido alto durante a operacao, vizinhos reclamaram.",RUIDO_UNIDADE_EXTERNA,,FECHADA,2026-05-20,120,583.31,
OC-2026-000638,2026-05-17,email,Tecnoar Servicos,RJ,Ar-Condicionado,AC-DUAL9K,ACDU976325,L2603A,nao liga de jeito nenhum,NAO_LIGA,Media,Fechado,10/06/2026,120,427.76,
OC-2026-000392,25/07/2026,E-mail,Central Reparos Bandeirantes,SP,Ar-Condicionado,AC-S12TQ,ACS1546738,L2604A,nao liga de jeito nenhum,,Media,FECHADA,2026-08-11,120,396.06,
OC-2026-001764,2026-05-04,Formulario,Oficina Digital Campinas,SP,Geladeira,GC-L257,GCL2970933,L2602C,"temperatura do gabinete alta, marcando 14 graus com regulagem no maximo",TEMP_ALTA_GABINETE,Media,FECHADA,07-05-2026 15:03,120,484.75,
OC-2026-000717,14/05/2026,Formulario,ATLAS MANUT EQUIP,GO,Geladeira,GC-L257,GCL2798822,,,,Critica,Aguardando peca,,72,972.61,
OC-2026-000305,2026-08-17 08:07,email,Sul Service Eletrodomesticos,RS,Maquina de Lavar,WD11WV,WD11281615,,agua fica parada no tambor,NAO_CENTRIFUGA,Media,Fechado,08/09/2026,120,233.56,
OC-2026-001315,2026-06-10 15:39,email,Central Reparos Bandeirantes,SP,Maquina de Lavar,WMT13BW,WMT1462884,L2604C,para na centrifugacao e apita,,Media,Fechado,07-07-2026 19:31,120,871.48,
OC-2026-000531,2026-08-17,email,Norte Eletro Servicos,CE,Geladeira,GC-L257FLQ,GCL2146109,L2607A,Cliente relata poca de agua no chao apos o uso.,VAZAMENTO_AGUA,Alta,aguardando_peca,,72,235.92,
OC-2026-000309,01/06/2026,Formulario,Norte Eletro Servicos,CE,Ar-Condicionado,AC-D18MQ,ACD1110104,L2602A,Equipamento liga mas nao resfria. Cliente relata que ja limpou os filtros.,,Media,Em atendimento,,120,,
OC-2026-001640,2026-07-09,formulario,TECNOAR,RJ,TV,NANO75SQA,NANO863241,L2605B,nao liga de jeito nenhum,NAO_LIGA,,fechada,05/08/2026,240,211.85,
OC-2026-000616,2026-04-07,Planilha Parceiro,Atlas Manutencao de Equipamentos,GO,Ar-Condicionado,AC S12TQ,ACS1862170,,"Baixa pressao no sistema, indicio de vazamento na linha.",VAZAMENTO_GAS,Baixa,Fechada,2026-04-24,240,331.35,
OC-2026-000883,25/07/2026,planilha_parceiro,Norte Eletro,CE,Ar-Condicionado,AC-S12TQ,ACS1157015,L2605C,,,Baixa,aguardando_peca,,240,824.51,
